erp,kind,subject,iteration,PL,PA,TWMA,FAL_0.25,FAL_0.5,FAL_0.75
n1,bn,sd023,2,0.236328125,-2.630456303168483,-0.5612171853506791,0.2265625,0.232421875,0.240234375
n1,bn,sd023,3,0.24609375,-2.109289986808356,-0.5466360652291029,0.232421875,0.23828125,0.24609375
n1,bn,sd023,4,0.232421875,-1.8752328873560589,-0.7358591968028497,0.224609375,0.23046875,0.23828125
n1,bn,sd023,5,0.2421875,-1.9705226636886595,-0.633655774552165,0.228515625,0.234375,0.2421875
n1,bn,sd023,6,0.24609375,-1.7615522105991788,-0.29069158602164397,0.240234375,0.244140625,0.248046875
n1,bn,sd023,7,0.234375,-2.7686591511945693,-0.5781972268397099,0.228515625,0.234375,0.240234375
n1,bn,sd023,8,,-2.0527441533180055,-0.40901537494113477,0.228515625,0.234375,0.2421875
n1,bn,sd023,9,0.236328125,-2.813937675826181,-0.8750420774254778,0.2265625,0.234375,0.240234375
n1,bn,sd023,10,,-1.5374091035927442,-0.2122732055439648,0.232421875,0.236328125,0.244140625
n1,bn,sd023,11,0.23828125,-2.2761157822241818,-0.6520254986593884,0.2265625,0.234375,0.2421875
n1,bn,sd023,12,0.236328125,-3.362549923778062,-0.6047324721442149,0.23046875,0.234375,0.2421875
n1,bn,sd023,13,0.244140625,-1.947927889681894,-0.42706446943533644,0.232421875,0.23828125,0.244140625
n1,bn,sd023,14,0.2421875,-1.3913286059073922,-0.4907761703856688,0.23046875,0.236328125,0.244140625
n1,bn,sd023,15,0.236328125,-1.2025487321726993,-0.5522005252818336,0.228515625,0.234375,0.2421875
n1,bn,sd023,16,0.251953125,-1.933530995599673,-0.4113170954556554,0.234375,0.240234375,0.24609375
n1,bn,sd023,17,0.23828125,-1.8577953333813688,-0.4336275903807587,0.23046875,0.236328125,0.2421875
n1,bn,sd023,18,0.232421875,-1.684662965051639,-0.4286218416438465,0.23046875,0.234375,0.2421875
n1,bn,sd023,19,0.236328125,-3.05591918601201,-0.3641789172380386,0.234375,0.23828125,0.244140625
n1,bn,sd023,20,0.23828125,-1.6142378400289994,-0.3512297548590183,0.234375,0.23828125,0.244140625
n1,bn,sd023,21,0.251953125,-2.0786922318566745,-0.2846182712682298,0.234375,0.240234375,0.24609375
n1,bn,sd023,22,0.244140625,-2.1211496433682604,-0.36215525044562974,0.236328125,0.240234375,0.24609375
n1,bn,sd023,23,0.234375,-2.3630429497011542,-0.5971110396444212,0.2265625,0.232421875,0.23828125
n1,bn,sd023,24,0.23828125,-2.3475445560705213,-0.2816844902024946,0.236328125,0.240234375,0.24609375
n1,bn,sd023,25,0.236328125,-2.1504994982639234,-0.2445738426044453,0.240234375,0.244140625,0.248046875
n1,bn,sd023,26,0.23828125,-2.6964842540460707,-0.5402399593502624,0.23046875,0.236328125,0.2421875
n1,bn,sd023,27,0.23828125,-2.471108704256634,-0.498710184997097,0.232421875,0.23828125,0.244140625
n1,bn,sd023,28,0.240234375,-2.687695372366956,-0.43430932343292283,0.234375,0.240234375,0.24609375
n1,bn,sd023,29,0.2421875,-2.5735606606281656,-0.3342099580899484,0.23828125,0.2421875,0.248046875
n1,bn,sd023,30,0.240234375,-2.9551370435817237,-0.4339873283909095,0.236328125,0.240234375,0.24609375
n1,bn,sd023,31,0.240234375,-2.18701335041063,-0.6261476185859148,0.228515625,0.236328125,0.2421875
n1,bn,sd023,32,0.244140625,-2.260732952536312,-0.39976039282953113,0.232421875,0.23828125,0.244140625
n1,bn,sd023,33,,-2.7633663190813786,-0.10866259738789348,0.244140625,0.248046875,0.251953125
n1,bn,sd023,34,0.236328125,-1.8501517988891223,-0.1905647155267035,0.23828125,0.2421875,0.248046875
n1,bn,sd023,35,0.236328125,-2.186275830804367,-0.3989627258794489,0.232421875,0.236328125,0.2421875
n1,bn,sd023,36,,-1.3940469852520796,-0.1729633745561046,0.240234375,0.244140625,0.248046875
n1,bn,sd023,37,0.251953125,-1.9140245155566014,-0.30389226558466464,0.234375,0.240234375,0.24609375
n1,bn,sd023,38,0.244140625,-2.315587887535068,-0.3056946862480399,0.23828125,0.2421875,0.248046875
n1,bn,sd023,39,0.25,-3.059026382532446,-0.49229331425051787,0.232421875,0.23828125,0.24609375
n1,bn,sd023,40,0.23828125,-1.2482526157319478,-0.46468888317664064,0.232421875,0.23828125,0.244140625
n1,bn,sd023,41,0.244140625,-2.44054900226261,-0.5764070480221452,0.23046875,0.236328125,0.244140625
n1,bn,sd023,42,0.236328125,-1.4311283589940929,-0.3633942641783265,0.23046875,0.236328125,0.2421875
n1,bn,sd023,43,0.240234375,-2.9237462186281578,-0.5847349975270494,0.23046875,0.236328125,0.2421875
n1,bn,sd023,44,0.240234375,-2.212444053480584,-0.4396185322959648,0.23046875,0.236328125,0.2421875
n1,bn,sd023,45,0.236328125,-1.9116439692924456,-0.7282816919595825,0.2265625,0.234375,0.2421875
n1,bn,sd023,46,0.236328125,-2.2537987330895692,-0.40442875380212556,0.23046875,0.236328125,0.2421875
n1,bn,sd023,47,0.244140625,-2.4622082913810552,-0.4730022612753973,0.232421875,0.23828125,0.244140625
n1,bn,sd023,48,0.234375,-1.8959667130995277,-0.33041502888699015,0.234375,0.23828125,0.244140625
n1,bn,sd023,49,0.244140625,-2.453186912134535,-0.711912418056432,0.2265625,0.234375,0.2421875
n1,bn,sd024,0,0.205078125,-2.8233174108885213,-1.0862259313067222,0.20703125,0.21875,0.232421875
n1,bn,sd024,1,0.20703125,-3.725143181512608,-1.0107066328736816,0.20703125,0.216796875,0.23046875
n1,bn,sd024,2,0.203125,-3.706017623638014,-0.8827381467504041,0.205078125,0.21484375,0.2265625
n1,bn,sd024,3,0.20703125,-2.9161482092815847,-1.0357858956200139,0.205078125,0.216796875,0.232421875
n1,bn,sd024,4,0.205078125,-3.476626555546086,-0.8871748805664739,0.205078125,0.21484375,0.2265625
n1,bn,sd024,5,0.201171875,-3.6703305224084146,-0.8105106046402512,0.205078125,0.216796875,0.23046875
n1,bn,sd024,6,0.205078125,-2.3550555547030547,-0.7223139745948024,0.205078125,0.216796875,0.232421875
n1,bn,sd024,7,0.201171875,-3.28159143817351,-0.6152689781169833,0.203125,0.212890625,0.228515625
n1,bn,sd024,8,0.20703125,-2.8403005179629623,-0.8788426493576479,0.205078125,0.21484375,0.228515625
n1,bn,sd024,9,0.201171875,-3.0768512347265604,-0.6341976989084457,0.203125,0.212890625,0.224609375
n1,bn,sd024,10,0.208984375,-3.4609048538441103,-0.9120732573453783,0.205078125,0.212890625,0.224609375
n1,bn,sd024,11,0.20703125,-3.7435536633050446,-0.8512005889785796,0.205078125,0.21484375,0.224609375
n1,bn,sd024,12,0.205078125,-3.5232981621695054,-0.9936595842459371,0.205078125,0.21484375,0.232421875
n1,bn,sd024,13,0.208984375,-3.3073113844688504,-0.8689551496086785,0.20703125,0.21875,0.232421875
n1,bn,sd024,14,0.201171875,-2.9586629267802533,-0.6479744780134502,0.203125,0.212890625,0.224609375
n1,bn,sd024,15,0.203125,-3.2353351690440015,-0.8173505933750527,0.205078125,0.21484375,0.228515625
n1,bn,sd024,16,0.205078125,-2.440814615412427,-1.048620759209455,0.205078125,0.216796875,0.234375
n1,bn,sd024,17,0.205078125,-4.231890722513847,-0.9913299736204334,0.205078125,0.21484375,0.228515625
n1,bn,sd024,18,0.203125,-2.6818460428483215,-0.6599500643021007,0.203125,0.212890625,0.224609375
n1,bn,sd024,19,0.20703125,-3.4878009543863393,-1.1968815863295372,0.205078125,0.21484375,0.23046875
n1,bn,sd024,20,0.201171875,-3.639625596767668,-0.7077088043708212,0.203125,0.21484375,0.23046875
n1,bn,sd024,21,0.203125,-3.40755678264724,-0.9763788240289593,0.20703125,0.21875,0.232421875
n1,bn,sd024,22,0.19921875,-2.994634762573966,-0.6374675252989502,0.205078125,0.216796875,0.228515625
n1,bn,sd024,23,0.201171875,-3.718244798372739,-0.6914332848269246,0.205078125,0.216796875,0.228515625
n1,bn,sd024,24,0.212890625,-3.156688486296985,-1.159000419346845,0.20703125,0.21875,0.23046875
n1,bn,sd024,25,0.205078125,-3.9662965006669384,-0.8189555230360993,0.205078125,0.21484375,0.228515625
n1,bn,sd024,26,0.201171875,-3.5257857266650188,-0.5931810633704274,0.201171875,0.2109375,0.220703125
n1,bn,sd024,27,0.2109375,-3.0189008093738625,-0.8443422838341683,0.205078125,0.216796875,0.228515625
n1,bn,sd024,28,0.201171875,-3.9196528079949715,-0.8659182708355349,0.205078125,0.216796875,0.23046875
n1,bn,sd024,29,0.203125,-2.240311992019237,-0.8766590158430119,0.20703125,0.220703125,0.236328125
n1,bn,sd024,30,0.205078125,-2.8534923943266355,-0.756619067073228,0.203125,0.212890625,0.224609375
n1,bn,sd024,31,0.201171875,-3.915740499121824,-0.6257786289319753,0.203125,0.212890625,0.2265625
n1,bn,sd024,32,0.205078125,-3.6911730268581797,-0.8707123581932269,0.203125,0.212890625,0.2265625
n1,bn,sd024,33,0.203125,-2.130402227794952,-0.7116845240085049,0.20703125,0.216796875,0.23046875
n1,bn,sd024,34,0.201171875,-2.462330590483228,-0.7639318976193852,0.205078125,0.216796875,0.23046875
n1,bn,sd024,35,0.20703125,-3.369237546972374,-0.7691325315513601,0.205078125,0.212890625,0.22265625
n1,bn,sd024,36,0.19921875,-2.5799015620355954,-0.5804674853002624,0.205078125,0.21875,0.23046875
n1,bn,sd024,37,0.208984375,-3.217176428482306,-0.7694871290401691,0.205078125,0.21484375,0.2265625
n1,bn,sd024,38,0.205078125,-3.2667713049048186,-1.0406115963158902,0.20703125,0.21875,0.232421875
n1,bn,sd024,39,0.19921875,-3.1666235640839187,-0.6563328500895221,0.203125,0.21484375,0.23046875
n1,bn,sd024,40,0.208984375,-3.843692237908658,-0.8089299866263006,0.205078125,0.212890625,0.22265625
n1,bn,sd024,41,0.208984375,-2.7171493285248585,-1.3960984453712173,0.208984375,0.220703125,0.232421875
n1,bn,sd024,42,0.208984375,-3.3067460210058184,-0.8525464793000176,0.20703125,0.216796875,0.23046875
n1,bn,sd024,43,0.20703125,-3.4322019503690293,-1.160203008310324,0.205078125,0.216796875,0.23046875
n1,bn,sd024,44,0.20703125,-3.8965934934902644,-1.2012512263625965,0.205078125,0.21484375,0.228515625
n1,bn,sd024,45,0.205078125,-3.566171339787689,-1.0552118883973793,0.205078125,0.216796875,0.232421875
n1,bn,sd024,46,0.203125,-2.92139588206486,-0.8165786748217191,0.205078125,0.21484375,0.228515625
n1,bn,sd024,47,0.203125,-3.1264877357738383,-0.9560861652555241,0.20703125,0.21875,0.232421875
n1,bn,sd024,48,0.205078125,-4.150525460315837,-1.1899905704453755,0.20703125,0.21875,0.23046875
n1,bn,sd024,49,0.208984375,-3.1645700107572634,-0.9757407152254886,0.205078125,0.21484375,0.228515625
n1,bn,sd025,0,0.216796875,-3.0228189088355437,-1.9988169234279418,0.2109375,0.220703125,0.232421875
n1,bn,sd025,1,0.216796875,-3.5629536123621217,-1.9372749192056178,0.2109375,0.220703125,0.23046875
n1,bn,sd025,2,0.220703125,-3.7273853863257758,-1.9668021402127742,0.2109375,0.22265625,0.232421875
n1,bn,sd025,3,0.216796875,-2.770653792396312,-2.0226870341970375,0.208984375,0.21875,0.23046875
n1,bn,sd025,4,0.21875,-2.942773325437466,-2.12609288736843,0.2109375,0.220703125,0.232421875
n1,bn,sd025,5,0.21875,-2.994104510184828,-2.0982524439717,0.2109375,0.220703125,0.232421875
n1,bn,sd025,6,0.21875,-3.2297656882672774,-2.100288795954169,0.2109375,0.220703125,0.23046875
n1,bn,sd025,7,0.216796875,-3.0198612734662076,-2.106619751727779,0.2109375,0.220703125,0.232421875
n1,bn,sd025,8,0.216796875,-3.261887075033634,-2.054527259553199,0.208984375,0.21875,0.23046875
n1,bn,sd025,9,0.216796875,-3.250728239105865,-2.1398661351369523,0.208984375,0.21875,0.23046875
n1,bn,sd025,10,0.21875,-3.221388618021426,-2.1910072841229704,0.2109375,0.220703125,0.232421875
n1,bn,sd025,11,0.21875,-2.7638915099223524,-2.0050118967763506,0.2109375,0.220703125,0.232421875
n1,bn,sd025,12,0.21875,-2.697855923358569,-2.021007853698094,0.2109375,0.220703125,0.232421875
n1,bn,sd025,13,0.216796875,-3.1293236870227985,-2.2204337485978183,0.2109375,0.220703125,0.232421875
n1,bn,sd025,14,0.216796875,-3.285490144767525,-2.0146020417575685,0.208984375,0.21875,0.23046875
n1,bn,sd025,15,0.216796875,-3.166634286025377,-1.8474443568748187,0.2109375,0.21875,0.23046875
n1,bn,sd025,16,0.220703125,-2.7313196398870576,-2.180580921760961,0.2109375,0.220703125,0.232421875
n1,bn,sd025,17,0.216796875,-2.69823177901671,-2.131620873740179,0.2109375,0.220703125,0.23046875
n1,bn,sd025,18,0.216796875,-3.267640230279837,-2.116550135970653,0.2109375,0.220703125,0.232421875
n1,bn,sd025,19,0.21875,-2.985883790754184,-2.3048636536177485,0.2109375,0.220703125,0.232421875
n1,bn,sd025,20,0.216796875,-3.130742695073552,-2.0302665905686625,0.208984375,0.21875,0.23046875
n1,bn,sd025,21,0.21875,-3.6162164078277756,-2.283128465668458,0.2109375,0.220703125,0.232421875
n1,bn,sd025,22,0.216796875,-3.0946048890104203,-2.1130448465411464,0.2109375,0.220703125,0.232421875
n1,bn,sd025,23,0.216796875,-2.6938740363500533,-1.879785768063338,0.2109375,0.220703125,0.232421875
n1,bn,sd025,24,0.216796875,-3.377174708898889,-2.122562687557848,0.208984375,0.220703125,0.232421875
n1,bn,sd025,25,0.216796875,-3.386734368793487,-2.1952329287522767,0.208984375,0.21875,0.23046875
n1,bn,sd025,26,0.216796875,-2.389136626420969,-2.04615211693665,0.2109375,0.220703125,0.232421875
n1,bn,sd025,27,0.216796875,-2.633715993466118,-1.9185047153677972,0.208984375,0.220703125,0.232421875
n1,bn,sd025,28,0.216796875,-2.8243031868925375,-2.061347808188359,0.2109375,0.220703125,0.232421875
n1,bn,sd025,29,0.21875,-3.1925042941676374,-2.461828277192164,0.2109375,0.220703125,0.232421875
n1,bn,sd025,30,0.216796875,-3.0904530065428024,-2.063523223951891,0.2109375,0.21875,0.23046875
n1,bn,sd025,31,0.216796875,-3.0221762381525354,-2.0169679997763117,0.2109375,0.21875,0.23046875
n1,bn,sd025,32,0.216796875,-2.952911448755931,-2.234871932705953,0.2109375,0.220703125,0.232421875
n1,bn,sd025,33,0.21875,-2.414078480353172,-2.133715185384172,0.2109375,0.220703125,0.232421875
n1,bn,sd025,34,0.216796875,-3.334776699372532,-2.131391935986923,0.2109375,0.21875,0.23046875
n1,bn,sd025,35,0.216796875,-3.4773235151022863,-2.011410213356031,0.208984375,0.21875,0.23046875
n1,bn,sd025,36,0.216796875,-3.2055496559804784,-2.2029061277007793,0.2109375,0.220703125,0.232421875
n1,bn,sd025,37,0.216796875,-2.8578250353802335,-2.23289949158239,0.208984375,0.220703125,0.232421875
n1,bn,sd025,38,0.21484375,-3.138843637167658,-1.859357616034436,0.208984375,0.21875,0.228515625
n1,bn,sd025,39,0.216796875,-3.312497460212929,-2.156540064848382,0.2109375,0.220703125,0.23046875
n1,bn,sd025,40,0.216796875,-2.865815327313853,-2.2265907298080876,0.2109375,0.220703125,0.232421875
n1,bn,sd025,41,0.216796875,-3.77216073259426,-2.03815432231383,0.208984375,0.21875,0.23046875
n1,bn,sd025,42,0.21484375,-2.8672655111740455,-2.015221255789091,0.208984375,0.21875,0.23046875
n1,bn,sd025,43,0.216796875,-3.2740182432099103,-2.1257229726380906,0.208984375,0.21875,0.23046875
n1,bn,sd025,44,0.216796875,-2.727799922709721,-2.0724615617558566,0.2109375,0.220703125,0.232421875
n1,bn,sd025,45,0.21875,-3.009319801360497,-2.1409321368594534,0.2109375,0.220703125,0.232421875
n1,bn,sd025,46,0.216796875,-2.944375010782767,-1.9002426309704399,0.208984375,0.220703125,0.23046875
n1,bn,sd025,47,0.21875,-3.46690256917875,-2.2815201299885848,0.2109375,0.220703125,0.23046875
n1,bn,sd025,48,0.216796875,-2.741249664895278,-1.9873808614381234,0.2109375,0.21875,0.23046875
n1,bn,sd025,49,0.216796875,-3.1927829850449814,-1.9363689997424511,0.208984375,0.21875,0.228515625
n1,bn,sd026,0,0.220703125,-3.3496020004616636,-1.770072204377168,0.212890625,0.224609375,0.234375
n1,bn,sd026,1,0.22265625,-3.0058726702511183,-1.61293228867729,0.212890625,0.22265625,0.234375
n1,bn,sd026,2,0.224609375,-2.24586084617625,-1.6013228071799628,0.212890625,0.224609375,0.234375
n1,bn,sd026,3,0.220703125,-2.977156434833204,-1.7651440175506659,0.2109375,0.22265625,0.232421875
n1,bn,sd026,4,0.220703125,-2.3543464986808127,-2.1243576768170254,0.2109375,0.22265625,0.234375
n1,bn,sd026,5,0.220703125,-3.2929281736937854,-1.8703220710407242,0.212890625,0.22265625,0.234375
n1,bn,sd026,6,0.224609375,-3.040968042458901,-1.7089098483833158,0.21484375,0.224609375,0.234375
n1,bn,sd026,7,0.220703125,-1.8234661926931541,-1.4937976868781702,0.212890625,0.22265625,0.232421875
n1,bn,sd026,8,0.220703125,-2.7550096718972514,-1.4151661339212174,0.212890625,0.22265625,0.234375
n1,bn,sd026,9,0.220703125,-2.942302887985797,-2.1094165946197436,0.212890625,0.224609375,0.234375
n1,bn,sd026,10,0.220703125,-3.0624331505069446,-1.5235169048212405,0.2109375,0.22265625,0.234375
n1,bn,sd026,11,0.21484375,-1.9069714344070723,-1.7965816310428073,0.212890625,0.224609375,0.236328125
n1,bn,sd026,12,0.21875,-2.080906093448698,-1.6765942926721455,0.2109375,0.22265625,0.234375
n1,bn,sd026,13,0.220703125,-3.073851224267774,-1.890886651600634,0.212890625,0.22265625,0.234375
n1,bn,sd026,14,0.216796875,-2.3669437832165467,-1.8770640658469295,0.2109375,0.22265625,0.236328125
n1,bn,sd026,15,0.2265625,-2.621195356578253,-1.7190461109955422,0.2109375,0.224609375,0.234375
n1,bn,sd026,16,0.22265625,-2.207097004637353,-1.6656783568006883,0.212890625,0.224609375,0.234375
n1,bn,sd026,17,0.22265625,-2.2904363627418407,-1.679497870077454,0.212890625,0.224609375,0.236328125
n1,bn,sd026,18,0.21875,-2.512174924323403,-2.173627897914803,0.2109375,0.22265625,0.234375
n1,bn,sd026,19,0.220703125,-3.300108320125094,-1.6871356813261942,0.212890625,0.224609375,0.236328125
n1,bn,sd026,20,0.22265625,-2.6644784041538108,-1.9794484908961705,0.2109375,0.22265625,0.234375
n1,bn,sd026,21,0.22265625,-3.2536430454683303,-1.9959646252391243,0.212890625,0.22265625,0.234375
n1,bn,sd026,22,0.216796875,-1.8862781543006528,-1.7364207182962896,0.2109375,0.224609375,0.236328125
n1,bn,sd026,23,0.220703125,-2.5196428035294125,-1.7839899457785826,0.2109375,0.22265625,0.232421875
n1,bn,sd026,24,0.224609375,-3.2782428056508186,-1.7786315728112092,0.212890625,0.224609375,0.234375
n1,bn,sd026,25,0.216796875,-2.158626684896562,-1.506385244796495,0.212890625,0.224609375,0.236328125
n1,bn,sd026,26,0.216796875,-3.029555064733714,-1.9638370075810379,0.208984375,0.220703125,0.232421875
n1,bn,sd026,27,0.224609375,-2.399494850891923,-1.7705343541427512,0.21484375,0.224609375,0.236328125
n1,bn,sd026,28,0.21875,-3.6494943064900918,-2.188736816488907,0.2109375,0.22265625,0.232421875
n1,bn,sd026,29,0.224609375,-2.9176361245745817,-1.404719696249445,0.21484375,0.2265625,0.236328125
n1,bn,sd026,30,0.21875,-2.419026350743173,-1.7573924023316283,0.2109375,0.22265625,0.232421875
n1,bn,sd026,31,0.220703125,-3.0383485706057174,-1.891701853068897,0.2109375,0.22265625,0.234375
n1,bn,sd026,32,0.216796875,-2.64277598874806,-1.5601761469720659,0.2109375,0.22265625,0.234375
n1,bn,sd026,33,0.21875,-2.3873000151639783,-1.8736801300458994,0.212890625,0.22265625,0.234375
n1,bn,sd026,34,0.21875,-2.739307909541101,-1.7479385067973443,0.2109375,0.22265625,0.234375
n1,bn,sd026,35,0.220703125,-2.706448467445848,-1.736273571326155,0.212890625,0.22265625,0.234375
n1,bn,sd026,36,0.21875,-2.811405174615022,-2.017918514128951,0.212890625,0.22265625,0.234375
n1,bn,sd026,37,0.220703125,-2.7626202540877696,-2.216987372254209,0.2109375,0.22265625,0.234375
n1,bn,sd026,38,0.220703125,-2.5698183987077297,-1.4556196786609692,0.212890625,0.224609375,0.234375
n1,bn,sd026,39,0.21875,-3.249281297983695,-1.7793381491779696,0.2109375,0.22265625,0.232421875
n1,bn,sd026,40,0.22265625,-2.915957963174902,-1.560035327347499,0.212890625,0.22265625,0.234375
n1,bn,sd026,41,0.21875,-3.898674755648424,-2.0896337545317163,0.212890625,0.22265625,0.232421875
n1,bn,sd026,42,0.21875,-2.8303237213416557,-1.8995108170351311,0.2109375,0.22265625,0.234375
n1,bn,sd026,43,0.216796875,-3.5208668433830095,-1.7921437484695109,0.208984375,0.220703125,0.232421875
n1,bn,sd026,44,0.220703125,-2.7927650372681687,-1.7707870651161317,0.212890625,0.224609375,0.236328125
n1,bn,sd026,45,0.220703125,-2.6748653704098446,-1.7079961556471523,0.2109375,0.220703125,0.232421875
n1,bn,sd026,46,0.21875,-2.1954046250966086,-1.2423394921907411,0.2109375,0.22265625,0.234375
n1,bn,sd026,47,0.216796875,-1.9581463796285106,-1.2608714516607162,0.2109375,0.22265625,0.234375
n1,bn,sd026,48,0.21875,-2.539448349196495,-1.7734380729842205,0.2109375,0.22265625,0.234375
n1,bn,sd026,49,0.21875,-2.321657876525699,-1.585374349414006,0.208984375,0.220703125,0.232421875
n1,bn,sd027,0,0.212890625,-0.5138562277465503,-0.406796964274255,0.20703125,0.21484375,0.22265625
n1,bn,sd027,1,0.212890625,-0.5939499177706578,-0.4238651659742136,0.2109375,0.21875,0.236328125
n1,bn,sd027,2,0.21484375,-0.481536443243093,-0.4659681660034852,0.208984375,0.216796875,0.2265625
n1,bn,sd027,3,0.212890625,-0.5488040635551563,-0.7712525703928548,0.208984375,0.21875,0.232421875
n1,bn,sd027,4,0.212890625,-0.22347201623986987,-0.36178616371950817,0.20703125,0.21484375,0.224609375
n1,bn,sd027,5,0.21484375,-0.7200881629021517,-0.6680742145458473,0.2109375,0.21875,0.232421875
n1,bn,sd027,6,0.212890625,-0.22371452804000325,-0.620193281025903,0.2109375,0.21875,0.232421875
